LOCATION,WIDTH,DEPTH,HEIGHT,X,Y,Z,AISLE,CENTERAXIS,AISLESIDE,BAY,WAREHOUSE,AREA,LEVEL
A2-36-R-228-1050-60,48,48,55,228,1050,60,A2,X,R,36,WARREN,A,2
A2-3-L-408-450-0,48,48,55,408,450,0,A2,X,L,3,WARREN,A,1
A2-3-L-408-450-60,48,48,55,408,450,60,A2,X,L,3,WARREN,A,2
A2-3-R-228-450-0,48,48,55,228,450,0,A2,X,R,3,WARREN,A,1
A2-3-R-228-450-60,48,48,55,228,450,60,A2,X,R,3,WARREN,A,2
A2-40-L-408-1110-0,48,48,55,408,1110,0,A2,X,L,40,WARREN,A,1
A2-40-L-408-1110-60,48,48,55,408,1110,60,A2,X,L,40,WARREN,A,2
A2-40-R-228-1110-0,48,48,55,228,1110,0,A2,X,R,40,WARREN,A,1
A2-40-R-228-1110-60,48,48,55,228,1110,60,A2,X,R,40,WARREN,A,2
A2-44-L-408-1170-0,48,48,55,408,1170,0,A2,X,L,44,WARREN,A,1
A2-44-L-408-1170-60,48,48,55,408,1170,60,A2,X,L,44,WARREN,A,2
A2-44-R-228-1170-0,48,48,55,228,1170,0,A2,X,R,44,WARREN,A,1
A2-44-R-228-1170-60,48,48,55,228,1170,60,A2,X,R,44,WARREN,A,2
A2-49-L-408-1230-0,48,48,55,408,1230,0,A2,X,L,49,WARREN,A,1
A2-49-L-408-1230-60,48,48,55,408,1230,60,A2,X,L,49,WARREN,A,2
A2-49-R-228-1230-0,48,48,55,228,1230,0,A2,X,R,49,WARREN,A,1
A2-49-R-228-1230-60,48,48,55,228,1230,60,A2,X,R,49,WARREN,A,2
A2-4-L-408-498-0,48,48,55,408,498,0,A2,X,L,4,WARREN,A,1
A2-4-L-408-498-60,48,48,55,408,498,60,A2,X,L,4,WARREN,A,2
A2-4-R-228-498-0,48,48,55,228,498,0,A2,X,R,4,WARREN,A,1
A2-4-R-228-498-60,48,48,55,228,498,60,A2,X,R,4,WARREN,A,2
A2-53-L-408-1278-0,48,48,55,408,1278,0,A2,X,L,53,WARREN,A,1
A2-53-L-408-1278-60,48,48,55,408,1278,60,A2,X,L,53,WARREN,A,2
A2-53-R-228-1278-0,48,48,55,228,1278,0,A2,X,R,53,WARREN,A,1
A2-53-R-228-1278-60,48,48,55,228,1278,60,A2,X,R,53,WARREN,A,2
A2-57-L-408-1338-0,48,48,55,408,1338,0,A2,X,L,57,WARREN,A,1
A2-57-L-408-1338-60,48,48,55,408,1338,60,A2,X,L,57,WARREN,A,2
A2-57-R-228-1338-0,48,48,55,228,1338,0,A2,X,R,57,WARREN,A,1
A2-57-R-228-1338-60,48,48,55,228,1338,60,A2,X,R,57,WARREN,A,2
A2-61-L-408-1398-0,48,48,55,408,1398,0,A2,X,L,61,WARREN,A,1
A2-61-L-408-1398-60,48,48,55,408,1398,60,A2,X,L,61,WARREN,A,2
A2-61-R-228-1398-0,48,48,55,228,1398,0,A2,X,R,61,WARREN,A,1
A2-61-R-228-1398-60,48,48,55,228,1398,60,A2,X,R,61,WARREN,A,2
A2-66-L-408-1458-0,48,48,55,408,1458,0,A2,X,L,66,WARREN,A,1
A2-66-L-408-1458-60,48,48,55,408,1458,60,A2,X,L,66,WARREN,A,2
A2-66-R-228-1458-0,48,48,55,228,1458,0,A2,X,R,66,WARREN,A,1
A2-66-R-228-1458-60,48,48,55,228,1458,60,A2,X,R,66,WARREN,A,2
A2-70-L-408-1506-0,48,48,55,408,1506,0,A2,X,L,70,WARREN,A,1
A2-70-L-408-1506-60,48,48,55,408,1506,60,A2,X,L,70,WARREN,A,2
A2-70-R-228-1506-0,48,48,55,228,1506,0,A2,X,R,70,WARREN,A,1
A2-70-R-228-1506-60,48,48,55,228,1506,60,A2,X,R,70,WARREN,A,2
A2-74-L-408-1566-0,48,48,55,408,1566,0,A2,X,L,74,WARREN,A,1
A2-74-L-408-1566-60,48,48,55,408,1566,60,A2,X,L,74,WARREN,A,2
A2-74-R-228-1566-0,48,48,55,228,1566,0,A2,X,R,74,WARREN,A,1
A2-74-R-228-1566-60,48,48,55,228,1566,60,A2,X,R,74,WARREN,A,2
A2-78-L-408-1626-0,48,48,55,408,1626,0,A2,X,L,78,WARREN,A,1
A2-78-L-408-1626-60,48,48,55,408,1626,60,A2,X,L,78,WARREN,A,2
A2-78-R-228-1626-0,48,48,55,228,1626,0,A2,X,R,78,WARREN,A,1
A2-78-R-228-1626-60,48,48,55,228,1626,60,A2,X,R,78,WARREN,A,2
A2-83-L-408-1686-0,48,48,55,408,1686,0,A2,X,L,83,WARREN,A,1
A2-83-L-408-1686-60,48,48,55,408,1686,60,A2,X,L,83,WARREN,A,2
A2-83-R-228-1686-0,48,48,55,228,1686,0,A2,X,R,83,WARREN,A,1
A2-83-R-228-1686-60,48,48,55,228,1686,60,A2,X,R,83,WARREN,A,2
A2-87-L-408-1734-0,48,48,55,408,1734,0,A2,X,L,87,WARREN,A,1
A2-87-L-408-1734-60,48,48,55,408,1734,60,A2,X,L,87,WARREN,A,2
A2-87-R-228-1734-0,48,48,55,228,1734,0,A2,X,R,87,WARREN,A,1
A2-87-R-228-1734-60,48,48,55,228,1734,60,A2,X,R,87,WARREN,A,2
A2-8-L-408-606-0,48,48,55,408,606,0,A2,X,L,8,WARREN,A,1
A2-8-L-408-606-60,48,48,55,408,606,60,A2,X,L,8,WARREN,A,2
A2-8-R-228-606-0,48,48,55,228,606,0,A2,X,R,8,WARREN,A,1
A2-8-R-228-606-60,48,48,55,228,606,60,A2,X,R,8,WARREN,A,2
A2-91-L-408-1794-0,48,48,55,408,1794,0,A2,X,L,91,WARREN,A,1
A2-91-L-408-1794-60,48,48,55,408,1794,60,A2,X,L,91,WARREN,A,2
A2-91-R-228-1794-0,48,48,55,228,1794,0,A2,X,R,91,WARREN,A,1
A2-91-R-228-1794-60,48,48,55,228,1794,60,A2,X,R,91,WARREN,A,2
A2-95-L-408-1854-0,48,48,55,408,1854,0,A2,X,L,95,WARREN,A,1
A2-95-L-408-1854-60,48,48,55,408,1854,60,A2,X,L,95,WARREN,A,2
A2-95-R-228-1854-0,48,48,55,228,1854,0,A2,X,R,95,WARREN,A,1
A2-95-R-228-1854-60,48,48,55,228,1854,60,A2,X,R,95,WARREN,A,2
A3-101-L-636-1926-0,48,48,55,636,1926,0,A3,X,L,101,WARREN,A,1
A3-101-L-636-1926-60,48,48,55,636,1926,60,A3,X,L,101,WARREN,A,2
A3-101-R-456-1926-0,48,48,55,456,1926,0,A3,X,R,101,WARREN,A,1
A3-101-R-456-1926-60,48,48,55,456,1926,60,A3,X,R,101,WARREN,A,2
A3-105-L-636-1986-0,48,48,55,636,1986,0,A3,X,L,105,WARREN,A,1
A3-105-L-636-1986-60,48,48,55,636,1986,60,A3,X,L,105,WARREN,A,2
A3-105-R-456-1986-0,48,48,55,456,1986,0,A3,X,R,105,WARREN,A,1
A3-105-R-456-1986-60,48,48,55,456,1986,60,A3,X,R,105,WARREN,A,2
A3-109-L-636-2046-0,48,48,55,636,2046,0,A3,X,L,109,WARREN,A,1
A3-109-L-636-2046-60,48,48,55,636,2046,60,A3,X,L,109,WARREN,A,2
A3-109-R-456-2046-0,48,48,55,456,2046,0,A3,X,R,109,WARREN,A,1
A3-109-R-456-2046-60,48,48,55,456,2046,60,A3,X,R,109,WARREN,A,2
A3-113-L-636-2094-0,48,48,55,636,2094,0,A3,X,L,113,WARREN,A,1
A3-113-L-636-2094-60,48,48,55,636,2094,60,A3,X,L,113,WARREN,A,2
A3-113-R-456-2094-0,48,48,55,456,2094,0,A3,X,R,113,WARREN,A,1
A3-113-R-456-2094-60,48,48,55,456,2094,60,A3,X,R,113,WARREN,A,2
A3-118-L-636-2154-0,48,48,55,636,2154,0,A3,X,L,118,WARREN,A,1
A3-118-L-636-2154-60,48,48,55,636,2154,60,A3,X,L,118,WARREN,A,2
A3-118-R-456-2154-0,48,48,55,456,2154,0,A3,X,R,118,WARREN,A,1
A3-118-R-456-2154-60,48,48,55,456,2154,60,A3,X,R,118,WARREN,A,2
A3-122-L-636-2214-0,48,48,55,636,2214,0,A3,X,L,122,WARREN,A,1
A3-122-L-636-2214-60,48,48,55,636,2214,60,A3,X,L,122,WARREN,A,2
A3-122-R-456-2214-0,48,48,55,456,2214,0,A3,X,R,122,WARREN,A,1
A3-122-R-456-2214-60,48,48,55,456,2214,60,A3,X,R,122,WARREN,A,2
A3-126-L-636-2274-0,48,48,55,636,2274,0,A3,X,L,126,WARREN,A,1
A3-126-L-636-2274-60,48,48,55,636,2274,60,A3,X,L,126,WARREN,A,2
A3-126-R-456-2274-0,48,48,55,456,2274,0,A3,X,R,126,WARREN,A,1
A3-126-R-456-2274-60,48,48,55,456,2274,60,A3,X,R,126,WARREN,A,2
A3-12-L-636-678-0,48,48,55,636,678,0,A3,X,L,12,WARREN,A,1
A3-12-L-636-678-60,48,48,55,636,678,60,A3,X,L,12,WARREN,A,2
A3-12-R-456-678-0,48,48,55,456,678,0,A3,X,R,12,WARREN,A,1
A3-12-R-456-678-60,48,48,55,456,678,60,A3,X,R,12,WARREN,A,2
A3-130-L-636-2322-0,48,48,55,636,2322,0,A3,X,L,130,WARREN,A,1
A3-130-L-636-2322-60,48,48,55,636,2322,60,A3,X,L,130,WARREN,A,2
A3-130-R-456-2322-0,48,48,55,456,2322,0,A3,X,R,130,WARREN,A,1
A3-130-R-456-2322-60,48,48,55,456,2322,60,A3,X,R,130,WARREN,A,2
A3-135-L-636-2382-0,48,48,55,636,2382,0,A3,X,L,135,WARREN,A,1
A3-135-L-636-2382-60,48,48,55,636,2382,60,A3,X,L,135,WARREN,A,2
A3-135-R-456-2382-0,48,48,55,456,2382,0,A3,X,R,135,WARREN,A,1
A3-135-R-456-2382-60,48,48,55,456,2382,60,A3,X,R,135,WARREN,A,2
A3-140-L-636-2442-0,48,48,55,636,2442,0,A3,X,L,140,WARREN,A,1
A3-140-L-636-2442-60,48,48,55,636,2442,60,A3,X,L,140,WARREN,A,2
A3-140-R-456-2442-0,48,48,55,456,2442,0,A3,X,R,140,WARREN,A,1
A3-140-R-456-2442-60,48,48,55,456,2442,60,A3,X,R,140,WARREN,A,2
A3-145-L-636-2502-0,48,48,55,636,2502,0,A3,X,L,145,WARREN,A,1
A3-145-L-636-2502-60,48,48,55,636,2502,60,A3,X,L,145,WARREN,A,2
A3-145-R-456-2502-0,48,48,55,456,2502,0,A3,X,R,145,WARREN,A,1
A3-145-R-456-2502-60,48,48,55,456,2502,60,A3,X,R,145,WARREN,A,2
A3-149-L-636-2550-0,48,48,55,636,2550,0,A3,X,L,149,WARREN,A,1
A3-149-L-636-2550-60,48,48,55,636,2550,60,A3,X,L,149,WARREN,A,2
A3-149-R-456-2550-0,48,48,55,456,2550,0,A3,X,R,149,WARREN,A,1
A3-149-R-456-2550-60,48,48,55,456,2550,60,A3,X,R,149,WARREN,A,2
A3-154-L-636-2610-0,48,48,55,636,2610,0,A3,X,L,154,WARREN,A,1
A3-154-L-636-2610-60,48,48,55,636,2610,60,A3,X,L,154,WARREN,A,2
A3-154-R-456-2610-0,48,48,55,456,2610,0,A3,X,R,154,WARREN,A,1
A3-154-R-456-2610-60,48,48,55,456,2610,60,A3,X,R,154,WARREN,A,2
A3-159-L-636-2670-0,48,48,55,636,2670,0,A3,X,L,159,WARREN,A,1
A3-159-L-636-2670-60,48,48,55,636,2670,60,A3,X,L,159,WARREN,A,2
A3-159-R-456-2670-0,48,48,55,456,2670,0,A3,X,R,159,WARREN,A,1
A3-159-R-456-2670-60,48,48,55,456,2670,60,A3,X,R,159,WARREN,A,2
A3-15-L-636-726-0,48,48,55,636,726,0,A3,X,L,15,WARREN,A,1
A3-15-L-636-726-60,48,48,55,636,726,60,A3,X,L,15,WARREN,A,2
A3-15-R-456-726-0,48,48,55,456,726,0,A3,X,R,15,WARREN,A,1
A3-15-R-456-726-60,48,48,55,456,726,60,A3,X,R,15,WARREN,A,2
A3-164-L-636-2730-0,48,48,55,636,2730,0,A3,X,L,164,WARREN,A,1
A3-164-L-636-2730-60,48,48,55,636,2730,60,A3,X,L,164,WARREN,A,2
A3-164-R-456-2730-0,48,48,55,456,2730,0,A3,X,R,164,WARREN,A,1
A3-164-R-456-2730-60,48,48,55,456,2730,60,A3,X,R,164,WARREN,A,2
A3-179-L-636-2910-0,48,48,50,636,2910,0,A3,X,L,179,WARREN,A,1
A3-179-L-636-2910-48,48,48,21,636,2910,48,A3,X,L,179,WARREN,A,2
A3-179-L-636-2910-84,48,48,35,636,2910,84,A3,X,L,179,WARREN,A,3
A3-179-R-456-2910-0,48,48,50,456,2910,0,A3,X,R,179,WARREN,A,1
A3-179-R-456-2910-48,48,48,21,456,2910,48,A3,X,R,179,WARREN,A,2
A3-179-R-456-2910-84,48,48,35,456,2910,84,A3,X,R,179,WARREN,A,3
A3-184-L-636-2970-0,48,48,50,636,2970,0,A3,X,L,184,WARREN,A,1
A3-184-L-636-2970-48,48,48,21,636,2970,48,A3,X,L,184,WARREN,A,2
A3-184-L-636-2970-84,48,48,29,636,2970,84,A3,X,L,184,WARREN,A,3
A3-184-R-456-2970-0,48,48,50,456,2970,0,A3,X,R,184,WARREN,A,1
A3-184-R-456-2970-48,48,48,21,456,2970,48,A3,X,R,184,WARREN,A,2
A3-184-R-456-2970-84,48,48,35,456,2970,84,A3,X,R,184,WARREN,A,3
A3-188-L-636-3018-0,48,48,50,636,3018,0,A3,X,L,188,WARREN,A,1
A3-188-L-636-3018-48,48,48,21,636,3018,48,A3,X,L,188,WARREN,A,2
A3-188-L-636-3018-84,48,48,35,636,3018,84,A3,X,L,188,WARREN,A,3
A3-188-R-456-3018-0,48,48,50,456,3018,0,A3,X,R,188,WARREN,A,1
A3-188-R-456-3018-48,48,48,21,456,3018,48,A3,X,R,188,WARREN,A,2
A3-188-R-456-3018-84,48,48,35,456,3018,84,A3,X,R,188,WARREN,A,3
A3-18-L-636-786-0,48,48,55,636,786,0,A3,X,L,18,WARREN,A,1
A3-18-L-636-786-60,48,48,55,636,786,60,A3,X,L,18,WARREN,A,2
A3-18-R-456-786-0,48,48,55,456,786,0,A3,X,R,18,WARREN,A,1
A3-18-R-456-786-60,48,48,55,456,786,60,A3,X,R,18,WARREN,A,2
A3-191-L-636-3078-0,48,48,55,636,3078,0,A3,X,L,191,WARREN,A,1
A3-191-L-636-3078-60,48,48,21,636,3078,60,A3,X,L,191,WARREN,A,2
A3-191-L-636-3078-84,48,48,29,636,3078,84,A3,X,L,191,WARREN,A,3
A3-191-R-456-3078-0,48,48,50,456,3078,0,A3,X,R,191,WARREN,A,1
A3-191-R-456-3078-48,48,48,21,456,3078,48,A3,X,R,191,WARREN,A,2
A3-191-R-456-3078-84,48,48,35,456,3078,84,A3,X,R,191,WARREN,A,3
A3-195-L-636-3138-0,48,48,50,636,3138,0,A3,X,L,195,WARREN,A,1
A3-195-L-636-3138-48,48,48,21,636,3138,48,A3,X,L,195,WARREN,A,2
A3-195-L-636-3138-84,48,48,35,636,3138,84,A3,X,L,195,WARREN,A,3
A3-195-R-456-3138-0,48,48,50,456,3138,0,A3,X,R,195,WARREN,A,1
A3-195-R-456-3138-48,48,48,21,456,3138,48,A3,X,R,195,WARREN,A,2
A3-195-R-456-3138-84,48,48,35,456,3138,84,A3,X,R,195,WARREN,A,3
A3-199-L-636-3198-0,48,48,50,636,3198,0,A3,X,L,199,WARREN,A,1
A3-199-L-636-3198-48,48,48,21,636,3198,48,A3,X,L,199,WARREN,A,2
A3-199-L-636-3198-84,48,48,35,636,3198,84,A3,X,L,199,WARREN,A,3
A3-199-R-456-3198-0,48,48,50,456,3198,0,A3,X,R,199,WARREN,A,1
A3-199-R-456-3198-48,48,48,21,456,3198,48,A3,X,R,199,WARREN,A,2
A3-199-R-456-3198-84,48,48,35,456,3198,84,A3,X,R,199,WARREN,A,3
A3-1-L-636-390-0,48,48,55,636,390,0,A3,X,L,1,WARREN,A,1
A3-1-L-636-390-60,48,48,55,636,390,60,A3,X,L,1,WARREN,A,2
A3-1-R-456-390-0,48,48,55,456,390,0,A3,X,R,1,WARREN,A,1
A3-1-R-456-390-60,48,48,55,456,390,60,A3,X,R,1,WARREN,A,2
A3-202-L-636-3246-0,48,48,50,636,3246,0,A3,X,L,202,WARREN,A,1
A3-202-L-636-3246-48,48,48,21,636,3246,48,A3,X,L,202,WARREN,A,2
A3-202-L-636-3246-84,48,48,35,636,3246,84,A3,X,L,202,WARREN,A,3
A3-202-R-456-3246-0,48,48,50,456,3246,0,A3,X,R,202,WARREN,A,1
A3-202-R-456-3246-48,48,48,21,456,3246,48,A3,X,R,202,WARREN,A,2
A3-202-R-456-3246-84,48,48,35,456,3246,84,A3,X,R,202,WARREN,A,3
A3-206-L-636-3306-0,48,48,50,636,3306,0,A3,X,L,206,WARREN,A,1
A3-206-L-636-3306-48,48,48,21,636,3306,48,A3,X,L,206,WARREN,A,2
A3-206-L-636-3306-84,48,48,35,636,3306,84,A3,X,L,206,WARREN,A,3
A3-206-R-456-3306-0,48,48,50,456,3306,0,A3,X,R,206,WARREN,A,1
A3-206-R-456-3306-48,48,48,21,456,3306,48,A3,X,R,206,WARREN,A,2
A3-206-R-456-3306-84,48,48,35,456,3306,84,A3,X,R,206,WARREN,A,3
A3-209-L-636-3366-0,48,48,50,636,3366,0,A3,X,L,209,WARREN,A,1
A3-209-L-636-3366-48,48,48,21,636,3366,48,A3,X,L,209,WARREN,A,2
A3-209-L-636-3366-84,48,48,35,636,3366,84,A3,X,L,209,WARREN,A,3
A3-209-R-456-3366-0,48,48,50,456,3366,0,A3,X,R,209,WARREN,A,1
A3-209-R-456-3366-48,48,48,21,456,3366,48,A3,X,R,209,WARREN,A,2
A3-209-R-456-3366-84,48,48,35,456,3366,84,A3,X,R,209,WARREN,A,3
A3-213-L-636-3426-0,48,48,50,636,3426,0,A3,X,L,213,WARREN,A,1
A3-213-L-636-3426-48,48,48,21,636,3426,48,A3,X,L,213,WARREN,A,2
A3-213-L-636-3426-84,48,48,35,636,3426,84,A3,X,L,213,WARREN,A,3
A3-213-R-456-3426-0,48,48,50,456,3426,0,A3,X,R,213,WARREN,A,1
A3-213-R-456-3426-48,48,48,21,456,3426,48,A3,X,R,213,WARREN,A,2
A3-213-R-456-3426-84,48,48,35,456,3426,84,A3,X,R,213,WARREN,A,3
A3-216-L-636-3474-0,48,48,40,636,3474,0,A3,X,L,216,WARREN,A,1
A3-216-L-636-3474-48,48,48,21,636,3474,48,A3,X,L,216,WARREN,A,2
A3-216-L-636-3474-72,48,48,35,636,3474,72,A3,X,L,216,WARREN,A,3
A3-216-R-456-3474-0,48,48,40,456,3474,0,A3,X,R,216,WARREN,A,1
A3-216-R-456-3474-48,48,48,21,456,3474,48,A3,X,R,216,WARREN,A,2
A3-216-R-456-3474-72,48,48,35,456,3474,72,A3,X,R,216,WARREN,A,3
A3-219-L-636-3534-0,48,48,40,636,3534,0,A3,X,L,219,WARREN,A,1
A3-219-L-636-3534-48,48,48,21,636,3534,48,A3,X,L,219,WARREN,A,2
A3-219-L-636-3534-72,48,48,35,636,3534,72,A3,X,L,219,WARREN,A,3
A3-219-R-456-3534-0,48,48,40,456,3534,0,A3,X,R,219,WARREN,A,1
A3-219-R-456-3534-48,48,48,21,456,3534,48,A3,X,R,219,WARREN,A,2
A3-219-R-456-3534-72,48,48,35,456,3534,72,A3,X,R,219,WARREN,A,3
A3-21-L-636-846-0,48,48,55,636,846,0,A3,X,L,21,WARREN,A,1
A3-21-L-636-846-60,48,48,55,636,846,60,A3,X,L,21,WARREN,A,2
A3-21-R-456-846-0,48,48,55,456,846,0,A3,X,R,21,WARREN,A,1
A3-21-R-456-846-60,48,48,55,456,846,60,A3,X,R,21,WARREN,A,2
A3-24-L-636-906-0,48,48,55,636,906,0,A3,X,L,24,WARREN,A,1
A3-24-L-636-906-60,48,48,55,636,906,60,A3,X,L,24,WARREN,A,2
A3-24-R-456-906-0,48,48,55,456,906,0,A3,X,R,24,WARREN,A,1
A3-24-R-456-906-60,48,48,55,456,906,60,A3,X,R,24,WARREN,A,2
A3-28-L-636-954-0,48,48,55,636,954,0,A3,X,L,28,WARREN,A,1
A3-28-L-636-954-60,48,48,55,636,954,60,A3,X,L,28,WARREN,A,2
A3-28-R-456-954-0,48,48,55,456,954,0,A3,X,R,28,WARREN,A,1
A3-28-R-456-954-60,48,48,55,456,954,60,A3,X,R,28,WARREN,A,2
A3-33-L-636-1014-0,48,48,55,636,1014,0,A3,X,L,33,WARREN,A,1
A3-33-L-636-1014-60,48,48,55,636,1014,60,A3,X,L,33,WARREN,A,2
A3-33-R-456-1014-0,48,48,55,456,1014,0,A3,X,R,33,WARREN,A,1
A3-33-R-456-1014-60,48,48,55,456,1014,60,A3,X,R,33,WARREN,A,2
A3-37-L-636-1074-0,48,48,55,636,1074,0,A3,X,L,37,WARREN,A,1
A3-37-L-636-1074-60,48,48,55,636,1074,60,A3,X,L,37,WARREN,A,2
A3-37-R-456-1074-0,48,48,55,456,1074,0,A3,X,R,37,WARREN,A,1
A3-37-R-456-1074-60,48,48,55,456,1074,60,A3,X,R,37,WARREN,A,2
A3-3-L-636-450-0,48,48,55,636,450,0,A3,X,L,3,WARREN,A,1
A3-3-L-636-450-60,48,48,55,636,450,60,A3,X,L,3,WARREN,A,2
A3-3-R-456-450-0,48,48,55,456,450,0,A3,X,R,3,WARREN,A,1
A3-3-R-456-450-60,48,48,55,456,450,60,A3,X,R,3,WARREN,A,2
A3-41-L-636-1134-0,48,48,55,636,1134,0,A3,X,L,41,WARREN,A,1
A3-41-L-636-1134-60,48,48,55,636,1134,60,A3,X,L,41,WARREN,A,2
A3-41-R-456-1134-0,48,48,55,456,1134,0,A3,X,R,41,WARREN,A,1
A3-41-R-456-1134-60,48,48,55,456,1134,60,A3,X,R,41,WARREN,A,2
A3-45-L-636-1182-0,48,48,55,636,1182,0,A3,X,L,45,WARREN,A,1
A3-45-L-636-1182-60,48,48,55,636,1182,60,A3,X,L,45,WARREN,A,2
A3-45-R-456-1182-0,48,48,55,456,1182,0,A3,X,R,45,WARREN,A,1
A3-45-R-456-1182-60,48,48,55,456,1182,60,A3,X,R,45,WARREN,A,2
A3-4-L-636-498-0,48,48,55,636,498,0,A3,X,L,4,WARREN,A,1
A3-4-L-636-498-60,48,48,55,636,498,60,A3,X,L,4,WARREN,A,2
A3-4-R-456-498-0,48,48,55,456,498,0,A3,X,R,4,WARREN,A,1
A3-4-R-456-498-60,48,48,55,456,498,60,A3,X,R,4,WARREN,A,2
A3-50-L-636-1242-0,48,48,55,636,1242,0,A3,X,L,50,WARREN,A,1
A3-50-L-636-1242-60,48,48,55,636,1242,60,A3,X,L,50,WARREN,A,2
A3-50-R-456-1242-0,48,48,55,456,1242,0,A3,X,R,50,WARREN,A,1
A3-50-R-456-1242-60,48,48,55,456,1242,60,A3,X,R,50,WARREN,A,2
A3-54-L-636-1302-0,48,48,55,636,1302,0,A3,X,L,54,WARREN,A,1
A3-54-L-636-1302-60,48,48,55,636,1302,60,A3,X,L,54,WARREN,A,2
A3-54-R-456-1302-0,48,48,55,456,1302,0,A3,X,R,54,WARREN,A,1
A3-54-R-456-1302-60,48,48,55,456,1302,60,A3,X,R,54,WARREN,A,2
A3-58-L-636-1362-0,48,48,55,636,1362,0,A3,X,L,58,WARREN,A,1
A3-58-L-636-1362-60,48,48,55,636,1362,60,A3,X,L,58,WARREN,A,2
A3-58-R-456-1362-0,48,48,55,456,1362,0,A3,X,R,58,WARREN,A,1
A3-58-R-456-1362-60,48,48,55,456,1362,60,A3,X,R,58,WARREN,A,2
A3-62-L-636-1410-0,48,48,55,636,1410,0,A3,X,L,62,WARREN,A,1
A3-62-L-636-1410-60,48,48,55,636,1410,60,A3,X,L,62,WARREN,A,2
A3-62-R-456-1410-0,48,48,55,456,1410,0,A3,X,R,62,WARREN,A,1
A3-62-R-456-1410-60,48,48,55,456,1410,60,A3,X,R,62,WARREN,A,2
A3-67-L-636-1470-0,48,48,55,636,1470,0,A3,X,L,67,WARREN,A,1
A3-67-L-636-1470-60,48,48,55,636,1470,60,A3,X,L,67,WARREN,A,2
A3-67-R-456-1470-0,48,48,55,456,1470,0,A3,X,R,67,WARREN,A,1
A3-67-R-456-1470-60,48,48,55,456,1470,60,A3,X,R,67,WARREN,A,2
A3-6-L-636-558-0,48,48,55,636,558,0,A3,X,L,6,WARREN,A,1
A3-6-L-636-558-60,48,48,55,636,558,60,A3,X,L,6,WARREN,A,2
A3-6-R-456-558-0,48,48,55,456,558,0,A3,X,R,6,WARREN,A,1
A3-6-R-456-558-60,48,48,55,456,558,60,A3,X,R,6,WARREN,A,2
A3-71-L-636-1530-0,48,48,55,636,1530,0,A3,X,L,71,WARREN,A,1
A3-71-L-636-1530-60,48,48,55,636,1530,60,A3,X,L,71,WARREN,A,2
A3-71-R-456-1530-0,48,48,55,456,1530,0,A3,X,R,71,WARREN,A,1
A3-71-R-456-1530-60,48,48,55,456,1530,60,A3,X,R,71,WARREN,A,2
A3-75-L-636-1590-0,48,48,55,636,1590,0,A3,X,L,75,WARREN,A,1
A3-75-L-636-1590-60,48,48,55,636,1590,60,A3,X,L,75,WARREN,A,2
A3-75-R-456-1590-0,48,48,55,456,1590,0,A3,X,R,75,WARREN,A,1
A3-75-R-456-1590-60,48,48,55,456,1590,60,A3,X,R,75,WARREN,A,2
A3-79-L-636-1638-0,48,48,55,636,1638,0,A3,X,L,79,WARREN,A,1
A3-79-L-636-1638-60,48,48,55,636,1638,60,A3,X,L,79,WARREN,A,2
A3-79-R-456-1638-0,48,48,55,456,1638,0,A3,X,R,79,WARREN,A,1
A3-79-R-456-1638-60,48,48,55,456,1638,60,A3,X,R,79,WARREN,A,2
A3-84-L-636-1698-0,48,48,55,636,1698,0,A3,X,L,84,WARREN,A,1
A3-84-L-636-1698-60,48,48,55,636,1698,60,A3,X,L,84,WARREN,A,2
A3-84-R-456-1698-0,48,48,55,456,1698,0,A3,X,R,84,WARREN,A,1
A3-84-R-456-1698-60,48,48,55,456,1698,60,A3,X,R,84,WARREN,A,2
A3-88-L-636-1758-0,48,48,55,636,1758,0,A3,X,L,88,WARREN,A,1
A3-88-L-636-1758-60,48,48,55,636,1758,60,A3,X,L,88,WARREN,A,2
A3-88-R-456-1758-0,48,48,55,456,1758,0,A3,X,R,88,WARREN,A,1
A3-88-R-456-1758-60,48,48,55,456,1758,60,A3,X,R,88,WARREN,A,2
A3-92-L-636-1818-0,48,48,55,636,1818,0,A3,X,L,92,WARREN,A,1
A3-92-L-636-1818-60,48,48,55,636,1818,60,A3,X,L,92,WARREN,A,2
A3-92-R-456-1818-0,48,48,55,456,1818,0,A3,X,R,92,WARREN,A,1
A3-92-R-456-1818-60,48,48,55,456,1818,60,A3,X,R,92,WARREN,A,2
A3-96-L-636-1866-0,48,48,55,636,1866,0,A3,X,L,96,WARREN,A,1
A3-96-L-636-1866-60,48,48,55,636,1866,60,A3,X,L,96,WARREN,A,2
A3-96-R-456-1866-0,48,48,55,456,1866,0,A3,X,R,96,WARREN,A,1
A3-96-R-456-1866-60,48,48,55,456,1866,60,A3,X,R,96,WARREN,A,2
A3-9-L-636-618-0,48,48,55,636,618,0,A3,X,L,9,WARREN,A,1
A3-9-L-636-618-60,48,48,55,636,618,60,A3,X,L,9,WARREN,A,2
A3-9-R-456-618-0,48,48,55,456,618,0,A3,X,R,9,WARREN,A,1
A3-9-R-456-618-60,48,48,55,456,618,60,A3,X,R,9,WARREN,A,2
A4-100-L-864-1914-0,48,48,55,864,1914,0,A4,X,L,100,WARREN,A,1
A4-100-L-864-1914-60,48,48,55,864,1914,60,A4,X,L,100,WARREN,A,2
